,Age,Gender,Quantity,Price,Discount,Product Rating,high_return_risk,payment_mode,Category_Dresses,Category_Ethnic Wear,Category_Formal Wear,Category_Jackets,Category_Jeans,Category_Shirts,Category_Shorts,Category_Skirts,Category_Sleepwear,Category_Suits,Category_Sweaters,Category_T-shirts,Category_Trousers,Category_Undergarments,State_Arunachal Pradesh,State_Assam,State_Bihar,State_Chhattisgarh,State_Goa,State_Gujarat,State_Haryana,State_Himachal Pradesh,State_Jharkhand,State_Karnataka,State_Kerala,State_Madhya Pradesh,State_Maharashtra,State_Manipur,State_Meghalaya,State_Mizoram,State_Nagaland,State_Odisha,State_Punjab,State_Rajasthan,State_Sikkim,State_Tamil Nadu,State_Telangana,State_Tripura,State_Uttar Pradesh,State_Uttarakhand,State_West Bengal,Brand_H&M,Brand_Levie's,Brand_Nike,Brand_Pantaloons,Brand_Puma,Brand_Raymond,Brand_Zudio,Total_Amount,Effective_Price
4588,63,0,-0.9697635581850936,1.2577282582449303,0.6871596492860741,1.0,No,Online Payment,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.219699030945544,1.2490856571566025
4590,61,0,-1.4648013214652351,-0.7648069210064944,-1.4218918896765689,3.5,Yes,Online Payment,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.1202901885560708,-0.7756816485879708
4591,29,0,-0.9697635581850936,-0.3718572290376461,0.6871596492860741,4.5,No,Cash on Delivery,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.360613589568397,-0.3693019762067461
4592,61,1,0.5153497316553309,-0.21005441469753214,-0.7188747100223545,5.0,Yes,Cash on Delivery,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-0.1082514862473908,-0.21156444276207817
4593,29,0,1.0103874949354725,-1.5507063049441907,-0.7188747100223545,2.0,No,Online Payment,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.566814258833204,-1.5618539403971565
4594,70,1,0.5153497316553309,1.6853499818580888,-1.4218918896765689,4.5,No,Online Payment,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.8685446608958829,1.7093138365627945
4596,23,1,-0.9697635581850936,-1.3080020834340198,-0.7188747100223545,3.0,Yes,Cash on Delivery,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.2684527545444908,-1.3174049796183924
4597,44,0,-0.9697635581850936,1.691128653798807,1.3901768289402885,1.5,Yes,Online Payment,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,-1.6399949406566985,1.6676189751061261
4599,49,0,-0.47472579490495215,-1.0537405180424122,-1.4218918896765689,2.5,Yes,Cash on Delivery,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.5002378050512402,-1.0687235690066932
4600,57,0,1.505425258215614,1.6853499818580888,-1.4218918896765689,5.0,Yes,Cash on Delivery,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.5371684316223937,1.7093138365627945
4601,47,0,0.5153497316553309,-0.31407050963046257,-0.7188747100223545,2.0,Yes,Cash on Delivery,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.16185615285891192,-0.3163282830958343
4602,53,0,-1.4648013214652351,-1.423575522248387,0.6871596492860741,1.5,No,Online Payment,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2.0852553061949997,-1.4137932856823825
4603,25,1,1.505425258215614,1.57555521498444,-1.4218918896765689,2.0,No,Online Payment,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2.371880616350908,1.59795790680368
4604,48,1,0.5153497316553309,1.4715391200515096,1.3901768289402885,4.5,Yes,Cash on Delivery,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7583572906388673,1.4510821241757617
4605,23,0,-1.4648013214652351,1.350187009296424,1.3901768289402885,2.0,No,Online Payment,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,-1.9777557154425958,1.3314170223458233
4606,28,1,1.0103874949354725,0.2984687160856832,-0.7188747100223545,4.5,Yes,Cash on Delivery,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.3015690583624202,0.3006143322029516
4607,36,1,1.505425258215614,1.4715391200515096,0.6871596492860741,2.5,Yes,Cash on Delivery,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2.2152921597779214,1.4614272969950561
4608,68,0,1.0103874949354725,0.4024848110186136,-1.4218918896765689,1.0,Yes,Cash on Delivery,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.4066656199546741,0.40820770990366734
4609,21,1,-0.47472579490495215,-0.5625534030813519,-0.015857530368140194,1.0,No,Online Payment,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.2670586114542807,-0.5626426101580826
4611,48,0,-0.9697635581850936,1.3270723215335507,0.6871596492860741,3.0,No,Online Payment,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.2869463764993287,1.3179532160231282
4612,29,0,0.5153497316553309,0.5585089534180092,-0.7188747100223545,3.5,Yes,Cash on Delivery,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2878274392710708,0.5625239330373418
4613,62,0,1.505425258215614,-0.11759566364603843,1.3901768289402885,2.5,Yes,Cash on Delivery,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,-0.1770314823093739,-0.11596087597819264
4614,24,1,1.505425258215614,-1.6778370876399946,-0.015857530368140194,4.5,No,Online Payment,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-2.525858330904173,-1.678103151165695
4615,31,0,-0.47472579490495215,-0.7416922332436209,-0.7188747100223545,1.5,No,Online Payment,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.3521004350014071,-0.7470240711346093
4616,48,0,0.5153497316553309,-0.2447264463418423,0.6871596492860741,1.0,No,Cash on Delivery,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-0.12611970845123116,-0.2430447849514494
4617,58,0,1.505425258215614,-0.9670604389316368,-0.015857530368140194,1.0,Yes,Cash on Delivery,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,-1.4558372109887645,-0.9672137908344187
